ID,AdminCode,RoadRank,RoadType,RoadNo,LinkType,MaxSpeed,LaneNo,R_LinkID,L_LinkID,FromNodeID,ToNodeID,SectionID,Length,ITSLinkID,Maker,UpdateDate,Version,Remark,HistType,HistRemark,distance,angle,x,y
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,75.08160405820284,137.87990626695674,445315.479,3945764.688
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,77.26154281887382,137.82529424383708,445316.941,3945763.071
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,80.26247150850774,137.76934575946083,445318.958,3945760.849
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,83.26198763608281,137.75519771340433,445320.974,3945758.628
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,84.90364563932843,137.80207551847252,445322.078,3945757.413
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,87.90411126995261,137.87083558764868,445324.091,3945755.188
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,90.90390609633086,137.87108970463660,445326.103,3945752.963
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,93.08310319612376,137.92503907356428,445327.565,3945751.347
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,96.08318736180175,137.98581610273337,445329.573,3945749.118
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,99.08327152717273,137.98107551288123,445331.581,3945746.889
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,101.30304561456967,137.89307153262652,445333.067,3945745.240
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,104.30337126374231,137.80339400197312,445335.082,3945743.017
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,107.30295606840349,137.79184723942691,445337.097,3945740.795
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,109.28095151821637,137.78477401988070,445338.426,3945739.330
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,112.28120817395620,137.78217243091163,445340.442,3945737.108
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,113.95690414874184,137.86308709655955,445341.568,3945735.867
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,116.95758473826393,137.94535668320341,445343.578,3945733.639
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,119.95685298233303,137.94456327600824,445345.587,3945731.412
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,122.33940980212735,137.93038516895862,445347.183,3945729.643
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,125.34001807376083,137.91838199112516,445349.194,3945727.416
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,128.33921396619297,137.91577502775402,445351.204,3945725.190
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,130.84419340731702,137.85407139115921,445352.883,3945723.331
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,133.84519074136611,137.79632108958972,445354.899,3945721.108
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,136.84477554602731,137.78526443057544,445356.914,3945718.886
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,138.80292671464727,137.81865140153485,445358.230,3945717.436
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,141.80339234527145,137.87083558764868,445360.243,3945715.211
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,144.80318717164971,137.86927985137967,445362.255,3945712.986
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,147.09848758773913,137.87568353699916,445363.795,3945711.284
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,150.09902420624965,137.89780936900661,445365.807,3945709.058
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,153.09889037015978,137.88896116919011,445367.818,3945706.832
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,155.38430368057408,137.83434532995682,445369.351,3945705.137
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,158.38530101496809,137.79632109298774,445371.367,3945702.914
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,161.38488581959018,137.78833883213457,445373.382,3945700.692
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,164.34478193248947,137.80823969874100,445375.371,3945698.500
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,167.34517723974227,137.83678159955983,445377.385,3945696.276
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,170.34557254695599,137.83608816008203,445379.399,3945694.052
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,172.21816246491687,137.84957426402337,445380.656,3945692.664
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,175.21862809550200,137.85734663397795,445382.669,3945690.439
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,178.21835224941904,137.84426022566720,445384.682,3945688.215
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,179.60385901577598,137.86415286835080,445385.612,3945687.188
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,182.60439563463194,137.89780936941924,445387.624,3945684.962
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,185.60426179815752,137.88600868938840,445389.635,3945682.736
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,188.17710847046436,137.85195249526183,445391.361,3945680.828
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,191.17750377806232,137.83037094549996,445393.375,3945678.604
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,194.17715792463588,137.82594773651610,445395.389,3945676.381
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,196.64230579039906,137.83235839314844,445397.044,3945674.554
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,199.64270109765187,137.83037094591344,445399.058,3945672.330
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,202.64235524453144,137.81637820529986,445401.072,3945670.107
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,204.60481288733928,137.82278885894624,445402.390,3945668.653
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,207.60520819455300,137.83037094591342,445404.404,3945666.429
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,210.60486234147166,137.82843127581322,445406.418,3945664.206
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,212.59355563100812,137.87529832738204,445407.753,3945662.732
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,215.59416390264161,137.91129419418129,445409.764,3945660.505
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,218.59403006616719,137.89726672371796,445411.775,3945658.279
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,220.59981395273485,137.84972379645041,445413.120,3945656.791
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,223.60013960190747,137.79632078242690,445415.135,3945654.568
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,226.60039625764730,137.79079248479366,445417.151,3945652.346
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,229.04778364018449,137.85822296928052,445418.795,3945650.533
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,232.04839191181799,137.91129419418129,445420.806,3945648.306
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,235.04825807534357,137.90545266741137,445422.817,3945646.080
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,237.32170149883734,137.80395663727293,445424.341,3945644.393
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,240.32175516503489,137.69484047329027,445426.360,3945642.174
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,243.32248191038460,137.68799140024831,445428.380,3945639.955
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,245.74982222434923,137.84339966599049,445430.014,3945638.160
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,248.75064944360170,137.99220582513425,445432.022,3945635.930
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,251.75073360931864,137.98647585687391,445434.030,3945633.701
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,254.57309609492438,137.93252648537648,445435.919,3945631.604
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,257.57289092095726,137.87723959231633,445437.931,3945629.379
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,260.57409817826004,137.87131769314431,445439.944,3945627.153
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,262.78020243684574,137.89188397947530,445441.424,3945625.517
A219AR140003,"157","7","1",,"6","60","2",A219AR140071,A219AR140089,A119AR140099,A119AR140212,,902.11,,새한항업컨소시엄,"20180430","2019",,,,265.78081070847924,137.91129419716239,445443.435,3945623.290
