contour1
0.521352,0.536916,0.519425,0.442687,0.388026,0.137641,0.20113,0.0240222,-2.95369e-06,-2.95369e-06,0.130334,0.260675,0.391015,0.529134,0.528172,0.415356,0.262834,0.112578,0.0120099
contour2
-3.22835e-06,0.27507,0.232722,0.0958378,-3.22835e-06,0.0687661,0.137532,0.206301,0.264483,0.253896,0.243309,0.198502,0.164278,0.130058,0.0718775,0.0479173,0.023957
contour3
-8.38481e-06,-0.0146243,-0.0164977,-0.0605815,-0.526948,-8.38481e-06,-0.00292852,-0.00585626,-0.00877639,-0.0117041,-0.0149959,-0.0153752,-0.0157468,-0.016126,-0.0253175,-0.0341297,-0.0429495,-0.0517617,-0.177171,-0.293769,-0.410359
