contour1
3.1663e-06,0.00144254,0.0432882,0.0437954,0.042875,0.0278066,0.0220583,0.0423018,0.0633731,0.0326951,0.0694133,0.0820848,0.12038,0.140186,0.143914,3.1663e-06
1.20184e-06,0.0538584,0.0665313,0.0796525,0.0727259,0.0595564,1.20184e-06
contour2
4.85166e-06,0.187104,0.134206,0.0243585,0.0820733,0.0485908,4.85166e-06,0.0623634,0.124735,0.169471,0.151839,0.043598,0.0628338,0.0709137,0.0597504,0.0323935,0.0161925
contour3
1.11507e-06,0.0565037,0.0173295,0.0507754,0.0209823,0.0111141,1.11507e-06,0.0188338,0.0376687,0.0284781,0.0396267,0.0433261,0.0358807,0.0284315,0.0176942,0.0144022,0.00740774,0.00370522
contour4
1.47348e-05,0.226434,0.0678891,0.0790304,1.47348e-05,0.0452735,0.0905618,0.135858,0.181146,0.194724,0.163013,0.13131,0.0995997,0.0701144,0.0723471,0.0745724,0.0768052,0.0632199,0.0474093,0.0316063,0.0157958
