contour1
2.3194e-07,0.00468783,0.025188,0.0224944,0.0458483,0.0597931,0.136494,0.00106786,0.00684288,0.0105194,0.0281611,0.0232715,0.0248101,0.0399404,0.0522926,0.0608324,2.3194e-07
1.21353e-07,0.191321,0.190419,0.295725,0.289861,0.265024,0.100099,0.0635447,0.0659732,0.213704,0.0127378,0.0144177,0.169397,0.0118386,1.21353e-07,0.0660777,0.117737
contour2
1.5742e-06,0.0487745,0.0577054,0.0612745,0.0575755,0.0830674,1.5742e-06,0.0243864,0.0532399,0.0585991,0.0594909,0.0603827,0.00184953,0.0703214,0.0415335
contour3
contour4
3.68119e-06,0.154175,0.252676,0.0225552,0.210168,0.0335207,0.175583,3.68119e-06,0.0385429,0.0770857,0.115632,0.178799,0.203428,0.228052,0.195147,0.137618,0.0800845,0.128937,0.0477101,0.131686,0.0877918,0.0438941
