contour1
9.8801e-07,0.0732627,0.166564,0.29064,0.302369,0.295872,0.294369,0.315634,0.33999,0.393635,0.334729,0.31897,0.320598,0.319762,0.308505,0.127699,0.249233,0.179262,0.147675,9.8801e-07
contour2
5.85012e-07,0.338108,0.330478,0.284925,0.301179,0.273678,0.198209,0.0129797,0.06817,5.85012e-07,0.0845261,0.169053,0.253581,0.334293,0.235942,0.145411,0.0926136,0.0398162,0.0405758
contour3
1.84653e-06,0.237283,0.273515,0.235045,0.250868,1.84653e-06,0.0263651,0.0527321,0.0790954,0.105459,0.131826,0.158189,0.184552,0.210919,0.255399,0.26069,0.24787,0.242957,0.125435
contour4
2.44158e-06,0.0325448,0.153143,0.0404842,0.145316,0.127624,2.44158e-06,0.0108466,0.0216957,0.115591,0.0780358,0.139419,0.133522,0.0957198,0.0638153,0.0319069
