contour1
-1.84561e-06,0.196407,0.167208,0.165353,0.0701622,-1.84561e-06,0.0654679,0.130938,0.186674,0.176941,0.16659,0.165971,0.133621,0.101894,0.046773,0.0233873
contour2
-7.30375e-07,0.0334685,0.103186,0.0152653,0.0531375,-7.33175e-07,0.0111557,0.0223121,0.0567063,0.0799478,0.0278906,0.0405122,0.0354235,0.0177133
contour3
4.46335e-06,0.112227,0.0562478,4.46335e-06,0.022446,0.0448952,0.0673367,0.0897859,0.101028,0.0898371,0.0786381,0.0674468,0.0449976,0.0337474,0.0225048,0.0112546
