contour1
2.65637e-07,0.0275736,-0.00760348,0.0597124,0.00130485,0.0632796,0.0506413,0.0468355,0.0463346,-0.0337744,-0.0712979,-0.0665491,-0.079848,-0.118016,-0.0707664,-0.133218,2.65637e-07
-1.02768e-06,0.0354833,0.0666874,0.0857982,0.0497647,-1.02768e-06
contour2
-3.0112e-06,0.0850257,0.113712,0.117238,0.0857302,-3.0112e-06,0.0283399,0.0566828,0.0921983,0.0993709,0.10654,0.114886,0.116064,0.106737,0.0962315
contour3
-1.59928e-06,0.0943851,-0.0830765,0.0678813,-1.59928e-06,0.0134817,0.0269649,0.040452,0.0539353,0.0674186,0.0809018,0.03523,-0.0239213,-0.045337,-0.00759756,0.0301419,0.0509125,0.0339399,0.016971
contour4
-1.88196e-06,-0.0271042,0.0164733,-1.88196e-06,-0.00542388,-0.0108459,-0.0162602,-0.0216822,-0.0183857,-0.00967473,-0.000956167,0.00775477,0.0137237,0.0109816,0.00823192,0.00548986,0.00274017
