contour1
1.01841e-05,0.0335755,0.025744,0.0260552,1.01841e-05,0.0111863,0.022379,0.0138023,0.00597086,0.0258477,0.0259515,0.0130327
contour2
contour3
1.19917e-06,0.112306,0.0997243,0.0367942,0.00391817,1.19917e-06,0.0224636,0.044926,0.0673808,0.0898431,0.0699026,0.0274921,0.0149108,0.0573214,0.0286533,0.0205123,0.0123637,0.00422279,0.00313583,0.00235348,0.00156349,0.000781146
