contour1
7.48888e-09,0.0699985,0.0902217,0.150288,0.179616,0.162122,0.209773,0.240391,0.241458,0.184199,0.0835092,7.48888e-09
2.04051e-07,0.0126383,0.00666491,0.00394037,0.00601708,0.0190428,0.0126835,0.0389615,0.00757566,0.0532607,0.0371148,0.0347661,0.0383255,0.0310163,0.0517423,0.0298112,0.133221,0.283835,0.277195,0.0488043,0.0154033,0.0148188,0.02933,0.00041183,0.0324859,0.0419034,0.0671503,0.087873,2.04051e-07
contour2
2.71811e-08,0.0899119,0.0737299,0.119848,0.118684,0.104887,0.0987407,0.0869228,0.0664068,0.0194804,0.198717,2.71811e-08
4.38329e-07,0.0196128,0.0469517,0.119805,0.143861,0.0873288,0.100095,0.125299,0.141641,0.175153,0.136858,0.134292,0.122304,0.114047,0.0848313,0.050692,4.38329e-07
contour3
2.1598e-06,0.118334,0.127694,0.157763,0.246858,0.300575,0.340916,0.358205,0.41571,0.421616,0.440035,0.417743,0.434021,0.390933,0.254981,2.1598e-06,0.123014,0.273718,0.386959,0.127493
contour4
6.68129e-06,0.0742136,0.092654,0.0519246,0.0656375,0.0745206,0.251898,0.0430425,0.0274014,6.68129e-06,0.0371102,0.0834337,0.0587811,0.0700781,0.0352211,0.0137031
