contour1
7.20302e-06,0.118972,0.0771312,0.0124919,0.0217103,0.0342402,0.0846574,7.20302e-06,0.0396511,0.0793132,0.105026,0.0910767,0.0448096,0.0155647,0.0186375,0.0279733,0.0510472,0.0678504,0.0423251
contour2
2.34789e-06,0.0828655,0.09015,0.0178813,2.34789e-06,0.0207191,0.041432,0.0621488,0.0843216,0.0857778,0.0872339,0.0886938,0.0720809,0.0540156,0.0359465,0.0143062,0.0107274,0.00715239,0.00357737
