contour1
-nan
-2.72212e-08,-0.0753769,0.0310713,0.0963362,0.0716391,0.0990353,-2.72212e-08,-0.0251244,-0.0502526,-0.0398942,-0.00441149,0.0637037,0.085339,0.0495177
contour2
-7.02005e-07,0.171912,0.102698,0.0988837,-7.02005e-07,0.034385,0.068763,0.103149,0.137527,0.154611,0.137301,0.12,0.101937,0.101175,0.100406,0.099645,0.0741588,0.0494415,0.0247166
