contour1
1.28737e-06,0.0194446,0.0221005,0.00617136,0.0401387,0.0944121,0.112111,0.108962,0.171011,0.137233,0.0174407,0.00510074,0.0101326,0.0610067,0.0945135,1.28737e-06
6.09074e-07,0.0124787,0.0023632,0.0235349,0.0360914,0.0451409,0.0666547,0.0455638,0.0033585,6.09074e-07
contour2
6.15974e-07,0.0297944,0.0311599,0.053854,0.0771968,0.10218,0.139748,0.124698,0.126785,0.0840889,0.13649,0.112138,0.163569,0.110146,6.22226e-07,0.0896873
1.01984e-06,0.148724,1.01984e-06
