contour1
6.74968e-08,-0.055768,0.0392086,0.0598167,-0.00432711,0.107172,0.0979901,0.101401,0.0502478,0.0130628,0.159916,0.166213,0.173844,0.0771558,0.0972998,0.21952,0.230589,0.236496,0.122487,0.13286,0.12841,0.292358,0.291617,0.492068,0.233659,0.263344,0.264698,0.280381,0.298516,0.300732,0.287327,0.244562,0.224286,0.255517,0.232084,0.243227,0.23467,0.240144,0.22711,0.179331,0.139299,0.0360031,6.08632e-08
contour2
-5.30619e-07,0.0731307,0.0639638,0.267568,0.188718,0.304837,0.249121,0.262601,0.271595,0.273576,0.328651,0.278615,0.278,0.265856,0.308867,0.299107,0.287723,0.14751,0.0783807,-5.34883e-07
contour3
-7.75151e-07,0.374251,0.548667,0.487087,0.441563,0.403976,0.300069,0.221213,0.11205,0.148427,0.0183505,-0.0495479,-7.84211e-07,0.187125,0.517876,0.464324,0.42277,-0.0155996,-0.0247753
contour4
-1.89951e-06,0.125917,0.14344,0.219844,0.243524,0.247007,0.223724,0.215522,0.234765,0.134828,-1.89951e-06,0.0629563,0.134677,0.181641,0.231683,0.245265,0.235365,0.219622,0.225142,0.184796,0.067412
