contour1
2.05006e-07,0.117411,0.206077,0.256401,0.206558,0.196712,0.142788,0.165615,0.0407214,2.05006e-07,0.0587034,0.146966,0.176522,0.231239,0.231479,0.201633,0.154201,0.103166,0.0203587
contour2
1.0831e-06,0.127136,1.0831e-06,0.00977925,0.0195596,0.0293399,0.0391203,0.0488968,0.0586772,0.0684575,0.0782379,0.0880182,0.0977985,0.107575,0.117355,0.0847555,0.0423791
contour3
3.96382e-06,0.092195,0.0885835,0.0130247,3.96382e-06,0.0230458,0.0460955,0.0691452,0.0696919,0.0508079,0.0319163,0.0104206,0.00781643,0.00521227,0.00260812
contour4
2.4733e-07,0.107065,0.0937297,0.123318,0.0551075,2.44588e-07,0.0214102,0.0428278,0.0642377,0.0856553,0.0503201,0.00691045,0.0364992,0.0799088,0.0440845,0.0330615,0.0220462,0.0110232
