contour1
-2.75427e-06,0.16338,0.065699,0.192394,0.17218,0.172323,0.110022,0.147101,-0.0291715,-0.0652389,-2.75427e-06,0.0816867,0.129045,0.185656,0.178918,0.172251,0.12856,0.0589649,-0.0326227
contour2
contour3
7.37925e-06,0.183096,0.0721833,7.37925e-06,0.0366221,0.0732444,0.109859,0.146481,0.160914,0.138731,0.116548,0.0943659,0.0577451,0.0433145,0.0288762,0.0144456
contour4
