contour1
1.08449e-06,0.0301881,0.0476379,0.0982181,0.177612,0.222263,0.222585,0.31039,0.311579,0.215477,0.0716399,1.08449e-06
3.57525e-07,0.0272783,0.0104931,0.0225093,0.0336369,0.0144946,0.00174102,0.0405071,0.0181791,0.104754,0.0409425,0.0387336,0.0174357,0.0126155,0.00389901,0.00576105,0.0194471,0.0113686,0.00794551,0.0201868,0.0120496,0.0241111,0.0145918,0.00547867,0.0170979,0.00892799,0.0410591,0.0619174,0.159924,0.0220576,3.57525e-07
contour2
2.16707e-06,0.254485,0.281121,0.291136,0.274547,0.279615,0.264679,0.228728,0.196744,0.163094,0.20121,0.0227456,2.16707e-06,0.127242,0.267804,0.272148,0.246703,0.212737,0.0113717
contour3
1.73225e-06,0.056736,0.0112608,1.73225e-06,0.00945999,0.0189106,0.0283689,0.0378271,0.0472778,0.00938174,0.00751031,0.00563126,0.00375221,0.00188078
