contour1
-6.18367e-09,-6.18367e-09,-2.26109e-08
-3.43449e-07,0.0814501,0.133834,0.0887804,0.110377,0.140454,0.167551,0.175695,0.180885,0.180147,0.183318,0.19868,0.163265,0.154012,0.123795,0.0950534,0.0603424,0.0166929,-3.46348e-07
contour2
-9.7663e-09,0.0759257,0.154626,0.184586,0.155192,0.158942,0.184518,0.184938,0.209091,0.192344,0.17044,0.185283,0.212953,0.177041,0.12723,-9.7663e-09
-9.41705e-08,-0.0460295,0.111144,0.0622053,0.108259,0.0431011,-9.41705e-08
contour3
1.67548e-07,-0.00932803,0.000556715,0.0323312,0.00970411,0.102449,0.0747723,0.0757202,0.0238291,0.0332298,0.00382726,-0.0181789,-0.0012434,0.0348276,0.0127952,1.67548e-07
3.74783e-07,-0.0260636,0.0465149,0.0702449,0.0431287,0.0181697,3.74783e-07,-0.00187072,0.022322
contour4
