contour1
1.73572e-07,0.31494,0.325394,0.335166,0.30722,0.401612,0.384485,0.3807,0.345658,0.344981,0.328995,0.272928,0.253954,0.222408,0.341274,0.433681,0.452865,0.13285,0.129055,0.0934112,0.312779,0.307634,0.304029,0.299615,0.293471,0.28402,0.289257,0.279078,0.280697,0.264723,0.269329,0.257676,0.248648,0.252358,0.332985,0.0985057,0.0238511,0.0507337,0.0408583,0.0683629,0.0748343,0.121588,0.098051,0.0894462,0.115176,0.118224,0.0529965,1.73572e-07
contour2
7.75121e-06,-0.0224896,0.00552604,-0.0374825,-0.0542183,-0.143241,-0.14073,7.75121e-06,-0.0112409,-0.0131523,-0.00381122,-0.0159801,-0.0458504,-0.141987,-0.0703608
contour3
