contour1
-1.28032e-07,-0.0625391,-0.0134857,0.00272141,0.304418,0.0310408,0.033193,0.0310203,0.0554644,0.109974,0.115797,0.119791,-0.0264911,-0.0230134,0.0431732,-1.28032e-07
0.0337506,0.0348087,0.0399676,0.0924131,0.0588041,0.055393,7.45341e-07,7.45341e-07
contour2
6.8807e-07,0.143357,0.224166,0.185444,0.180653,0.16216,0.187128,0.166783,0.186466,0.176573,0.168389,0.143211,0.147962,0.133227,0.109229,0.09435,0.0483684,6.83949e-07,0.121227
