contour1
2.25529e-07,0.0570617,0.0864997,0.118737,2.25529e-07
1.08846e-06,0.155118,0.0609044,0.162153,0.237741,0.214484,0.202768,0.165393,0.154278,0.109162,0.105176,0.09772,0.022277,0.0164792,1.08846e-06
contour2
0.00939158,0.025524,0.064292,0.0647327,0.111172,0.111665,0.0231607,0.156642,1.73372e-06,1.73372e-06,0.00806622,0.044909,0.0879535,0.111419,0.0667395,0.0783207
5.80018e-06,0.0644563,5.80018e-06,0.0322255
contour3
6.75381e-07,0.16939,0.106152,0.171085,0.174462,0.139348,0.0159261,0.0421489,6.70953e-07,0.0846964,0.14831,0.127231,0.13862,0.172212,0.173335,0.156907,0.0982062,0.057068,0.0290375,0.0210741
contour4
1.25182e-06,0.185196,0.174113,0.0696414,0.120522,1.25182e-06,0.0462981,0.0925986,0.138895,0.182423,0.179654,0.176882,0.0928614,0.01161,0.0903915,0.0602614,0.0301313
