contour1
4.76054e-06,0.0945626,0.0367266,0.351363,0.0181583,0.0604884,0.00262279,4.76054e-06,0.0315253,0.0630421,0.0507996,0.00703644,0.157316,0.0393234,0.0412012,0.0219101,0.00174822,0.000869855
contour2
-nan
1.5977e-06,0.187105,0.167301,0.247728,1.60076e-06,0.0374228,0.0748397,0.112264,0.149681,0.182158,0.177203,0.172256,0.183385,0.199469,0.21556,0.231644,0.185799,0.123863,0.0619345
contour3
2.10689e-06,0.118254,0.0690885,0.0546186,0.0248525,2.10689e-06,0.0236555,0.0473013,0.0709547,0.0946004,0.0807869,0.0433199,0.00584536,0.0316216,0.0486669,0.0427152,0.0367559,0.0308042,0.019884,0.0149154,0.00993921,0.00497066
