contour1
-7.86093e-07,-0.0616024,-0.0445875,-0.000687561,0.0483584,0.148496,0.160374,0.183266,0.184044,0.135881,0.197685,0.194076,0.191857,0.186006,0.168725,0.18512,0.0254445,-0.0156325,-7.86093e-07
contour2
5.15449e-07,0.049062,0.0435228,-0.0290581,-0.0141977,-0.0073939,0.00475874,0.0157307,0.00662209,0.00858768,0.025493,0.0317429,0.0784658,0.0738983,0.00546033,5.15449e-07
5.84625e-07,0.0318427,0.022228,0.0365363,0.0695543,0.092173,0.0824847,0.104243,0.107595,0.0661192,5.84625e-07
contour3
