contour1
-2.42436e-06,0.254115,0.267835,0.264383,0.25181,0.266542,0.223066,0.265182,0.218928,0.214051,-2.42436e-06,0.127057,0.260975,0.26611,0.258097,0.244805,0.244124,0.242056,0.216491,0.107025
contour2
3.0019e-06,0.113418,0.051595,3.0019e-06,0.0283557,0.0567085,0.085065,0.097963,0.0825044,0.0670497,0.0386951,0.025799,0.0128991
contour3
1.149e-05,0.105448,0.026271,-0.00454026,1.149e-05,0.0210973,0.042183,0.0632764,0.0843622,0.0856519,0.0658557,0.0460672,0.0201073,0.0139435,0.0077873,0.00162352,-0.00340423,-0.00226821,-0.00112455
contour4
-nan
-1.1771e-06,-0.0358126,0.149562,0.123492,-1.17926e-06,-0.00716196,-0.0143227,-0.0214911,-0.0286518,0.144351,0.139132,0.133921,0.128703,0.0987902,0.0740961,0.0493945,0.0247004
