contour1
5.64994e-07,0.0547058,0.0724919,0.0449158,0.0494676,0.0571137,0.0971565,0.177148,0.0515865,0.0150714,0.0407171,0.0039156,-0.0122647,-0.0268504,-0.0137501,0.00171274,0.0179413,5.64994e-07
-7.72919e-07,0.272313,0.327595,0.357409,0.437485,0.439938,0.47111,0.408997,0.397226,0.34372,0.29791,0.259056,0.201356,0.177969,0.143174,0.067867,-7.72919e-07
contour2
-0.0136495,0.0997114,0.110808,0.111402,0.138178,0.0681099,-8.63715e-06,-8.63715e-06,0.0241388,0.0619251,0.105261,0.111105,0.12479,0.103145
-3.36623e-06,0.0368724,-3.36623e-06,0.0184343,0.0184347
contour3
5.63292e-06,0.00612596,-0.0457961,5.63292e-06,0.00153665,0.00306392,0.00459494,-0.0068536,-0.019837,-0.0328166,-0.0305276,-0.0152629
