contour1
8.72937e-07,0.0296273,0.0570126,0.178854,0.19827,0.214143,0.0958478,0.150689,0.194052,0.190827,0.0690702,0.0288493,0.0740279,8.72937e-07
-2.0346e-07,0.00750494,-0.00204559,0.00644452,-0.00505464,0.109808,-0.00539107,-0.0071631,-9.22108e-05,-0.00586116,-0.0317535,-0.00508367,-0.0320096,-0.00738636,-0.0145513,-0.036218,-0.00985662,-0.0138323,-0.0410235,-0.00365349,-0.014415,-0.0708804,-2.0346e-07
contour2
5.10415e-07,0.061791,0.081469,0.0754805,0.100568,0.0998066,0.0744235,0.1273,0.0450141,0.117951,5.10415e-07,0.0308957,0.0716309,0.0784757,0.0880254,0.100188,0.0871151
