contour1
1.53177e-07,0.0244362,0.0374242,0.119961,0.198271,0.232989,0.230998,0.265364,0.248934,0.129324,0.180576,0.120108,1.53177e-07
1.96576e-07,0.0115069,0.0134395,0.0173339,0.00974546,0.00216642,0.0535683,0.0908496,0.0115504,0.0321138,0.19761,0.0208092,0.0350641,0.0266434,0.0107045,0.0788709,0.102386,0.00430883,0.0378068,0.0629567,0.0625676,0.0109637,0.0400003,0.0796305,0.177146,1.96576e-07
contour2
4.72823e-06,0.120808,0.12716,0.163061,0.120771,0.0471292,0.0501839,4.72823e-06,0.0604018,0.145109,0.148965,0.134868,0.0839484,0.0250943
contour3
5.07963e-07,0.114789,0.131383,0.174636,0.193439,0.169683,0.116264,0.12256,5.07963e-07,0.038262,0.0765274,0.120322,0.12585,0.145802,0.160217,0.180902,0.187173,0.142973,0.0817067,0.0408536
contour4
-nan
6.75709e-06,0.207713,0.196669,0.101861,6.75709e-06,0.041545,0.0830908,0.124629,0.166175,0.204952,0.202191,0.19943,0.177711,0.158744,0.139786,0.120819,0.0763934,0.0509337,0.0254664
