contour1
-8.68663e-07,0.0131798,0.0435357,0.0702527,0.0319538,-0.0120643,-0.0375089,-0.0478869,-0.0430721,-0.0707652,-0.0881047,-0.0931899,-0.0632421,-0.0728478,-0.0348029,-8.68663e-07
1.81244e-08,0.0144994,0.0406942,0.0627451,0.0809824,0.0256888,1.81244e-08
contour2
-3.25915e-06,-0.00497211,-0.264562,-0.0895541,-3.25915e-06,-0.00165828,-0.00331709,-0.0915033,-0.178031,-0.220809,-0.177056,-0.133307,-0.0597051,-0.0298523
contour3
2.75088e-06,0.0298059,0.0323923,0.125467,0.072782,0.00518147,2.74916e-06,0.0099384,0.0198703,0.0634173,0.0944423,0.107907,0.0903425,0.00345523,0.00172899
contour4
-7.84209e-06,0.123522,0.0328751,-7.84209e-06,0.0246982,0.0494042,0.0741102,0.0988163,0.105396,0.0872619,0.0691355,0.0510015,0.026297,0.0197189,0.0131484,0.00657027
