contour1
2.63325e-06,0.244813,0.0407397,0.0133341,0.0805989,0.0723,0.0671059,0.0594345,0.0399327,0.0296752,0.0247683,0.0392827,0.0375922,0.0326749,0.00989559,2.63325e-06
2.48148e-07,0.00255133,0.0441102,0.0103975,0.0425413,0.0418153,0.00887733,2.48148e-07
contour2
3.45216e-07,0.0975766,0.074023,0.0643077,0.0505023,3.45216e-07,0.0325245,0.0650524,0.0916872,0.0857979,0.0799123,0.0707846,0.0675461,0.0597072,0.0551028
contour3
2.99064e-06,0.0960238,0.136533,0.149711,0.155826,0.187839,0.129904,2.99139e-06,0.0320099,0.0640168,0.140926,0.145317,0.15124,0.152768,0.154297,0.166496,0.177169,0.0866022,0.0433045
contour4
