contour1
3.19744e-08,0.00327439,0.190816,0.208288,0.227005,0.171152,0.195481,0.205596,0.212498,0.218327,0.213155,0.213831,0.201764,0.18594,0.166875,0.148793,0.262487,0.19467,3.25019e-08
contour2
1.08267e-06,0.17391,0.218435,0.294491,0.283743,0.369996,0.297668,0.298227,0.310847,0.345096,0.339444,0.216105,0.246649,0.173859,0.176394,0.227639,1.08267e-06
1.3247e-07,0.0403866,0.0344532,0.000411613,1.3247e-07,0.0134622,0.0269243
contour3
2.99073e-08,0.0384187,0.0987352,0.178879,0.0897146,0.00792401,0.0100301,0.00590179,0.0539941,0.0630437,0.0907186,0.0849049,0.0969458,0.00123881,0.0779703,2.99073e-08
2.38386e-07,0.0242842,0.0846097,0.0559087,2.38386e-07,0.0120136,0.0483117
contour4
5.04887e-06,0.194107,0.138262,0.12586,0.0546427,5.04887e-06,0.0970502,0.166185,0.13206,0.0902512,0.0273179
