contour1
-nan
3.10605e-07,0.0735598,0.0628742,0.0592756,0.0761048,0.131475,0.10747,0.122851,0.117801,0.158323,0.215475,0.205868,0.201782,0.206024,0.203746,0.294959,0.296851,0.279998,0.269599,0.282954,0.288916,0.286801,0.306255,0.382183,0.37529,0.377694,0.391907,0.383557,0.399944,0.410223,0.409127,0.416715,0.415217,0.404501,0.395136,0.394168,0.38321,0.371626,0.357359,0.388601,0.363593,0.29097,0.269914,3.3471e-07
contour2
0.0747303,2.4739e-07,2.4739e-07,0.0373654
9.0347e-07,0.0183681,0.157631,0.152694,0.172704,0.134856,0.164457,0.183905,0.194362,0.204617,0.226166,0.215748,0.221669,0.198267,0.189432,0.161075,0.124107,0.0766563,0.0838987,9.0347e-07
contour3
2.25927e-06,0.0207296,0.224986,0.131787,0.109065,0.167384,0.181847,0.207202,0.0286606,0.191525,0.168634,0.106096,0.16978,0.10005,2.25927e-06,0.010367,0.178388,0.194526,0.137365
contour4
3.10503e-06,0.324344,0.349,0.476391,0.288441,0.271623,0.251921,0.152508,0.145968,3.10503e-06,0.162174,0.336673,0.412695,0.382416,0.280032,0.261773,0.202216,0.149239,0.0729858
