contour1
1.57175e-07,0.00225043,0.0698354,0.259305,0.13431,0.142392,0.159709,0.225699,0.225382,0.22356,0.224568,0.148464,0.138381,0.120041,0.0914321,0.0379728,0.000560091,1.56585e-07
contour2
1.38027e-06,0.0197486,0.0663194,0.0819447,0.0862308,0.248858,0.0899509,0.0949844,0.0878181,0.0671407,0.155058,0.153564,0.115106,0.0183273,0.0112516,0.0132092,1.38027e-06
5.44915e-07,0.0134353,0.00891137,0.0249342,0.0389468,0.0490074,0.0517232,0.0165085,5.44915e-07
contour3
2.52634e-07,0.158944,0.0228374,0.137283,2.48444e-07,0.0794735,0.0680531,0.0686415
