contour1
5.97155e-06,0.106672,0.0597377,0.08779,0.0648937,0.120968,0.0109424,5.97155e-06,0.0533382,0.0832041,0.0737629,0.0763409,0.0277214,0.00945098,0.0466234,0.0837957,0.0659562,0.00546819
contour2
4.0295e-06,0.152568,0.0387259,0.0823973,0.0691352,0.100466,4.0295e-06,0.0508545,0.101709,0.0532843,0.0678389,0.0790818,0.0757663,0.0724507,0.0126015,0.0439321
contour3
