contour1
7.37925e-08,0.0239089,0.0239629,0.0241032,0.0181535,0.109967,0.0874215,0.0436771,0.0176279,0.0351316,0.16455,0.142378,0.162889,0.166551,0.116564,0.0580366,0.0637599,0.221579,0.222826,0.216574,0.216205,0.225342,0.1927,0.153227,0.16647,0.183427,0.230732,0.531639,0.448359,0.383273,0.282402,0.27073,0.355368,0.365892,0.373408,0.377423,0.383952,0.394424,0.179631,0.23134,0.257137,0.231198,0.25072,0.214784,6.49578e-08
contour2
1.34733e-06,0.0460346,0.185116,0.203453,0.16812,0.209698,0.230676,0.248029,0.279841,0.290305,0.308131,0.297952,0.294729,0.294767,0.289866,0.255334,0.23428,0.237168,0.180498,1.34733e-06
contour3
1.12301e-05,0.238468,0.225931,0.151967,0.257593,0.24157,0.294167,0.278601,0.265344,0.23677,0.220566,0.137029,1.12301e-05,0.119229,0.286383,0.271972,0.251058,0.228668,0.178799
contour4
0.0543004,0.0881351,0.0517597,0.0420202,0.0433063,0.020304,0.124176,3.67313e-06,3.67313e-06,0.0712178,0.0699465,0.0468899,0.0426624,0.0115011,0.0722401,0.0620899
3.07436e-07,0.0580154,0.0137622,3.07436e-07
