contour1
1.74499e-06,0.0493675,0.046166,0.0654633,0.0687691,0.0659337,0.0754936,0.0799245,0.0850759,0.0414865,0.00616356,1.74499e-06,0.0246846,0.0673505,0.0632812
-1.4721e-06,0.00121977,0.0615136,0.0505433,-1.4721e-06
contour2
contour3
5.58456e-07,0.119703,0.147682,0.164642,0.163962,5.57702e-07,0.0299282,0.0598519,0.0897795,0.129028,0.138357,0.151922,0.156162,0.160402,0.164471,0.164304,0.164133,0.109307,0.0546557
contour4
