contour1
2.35251e-06,0.155691,0.133448,0.144583,0.145868,0.118621,0.0718594,0.0942357,2.35251e-06,0.0778466,0.139013,0.14501,0.145441,0.132245,0.103035,0.0874455,0.0830476
contour2
-5.58186e-06,0.0641843,0.0817481,0.0316965,-5.58186e-06,0.01604,0.0320894,0.0481349,0.0676963,0.0712083,0.0747203,0.0782361,0.0692342,0.0567204,0.0442104,0.0237701,0.0158436,0.0079209
contour3
-1.4336e-05,0.173179,0.0382093,-1.4336e-05,0.0346212,0.0692643,0.1039,0.138543,0.146183,0.119188,0.0922001,0.0652047,0.0305676,0.0229183,0.0152766,0.00762735
contour4
