contour1
1.15932e-06,0.126912,0.0267499,0.0525296,0.00962502,0.0180395,0.1172,0.0668147,-0.0201638,-0.152566,1.15932e-06,0.0634568,0.0768311,0.0396397,0.0310773,0.0138313,0.06762,0.0920067
contour2
contour3
-nan
-4.67603e-06,-0.0273519,0.050396,0.0807663,-4.67603e-06,-0.00684241,-0.0136802,-0.0205141,-0.0118038,0.00374798,0.0192961,0.0348441,0.0579876,0.0655793,0.0731747,0.0605736,0.0403808,0.020188
contour4
-1.79509e-06,0.185482,0.0343051,0.090291,-1.79196e-06,0.0370949,0.0741917,0.111288,0.148385,0.155243,0.125013,0.0947743,0.0645435,0.0722294,0.0541754,0.0361138,0.0180598
