contour1
2.84705e-07,0.0170877,0.0607077,0.215591,0.227221,0.180948,0.21354,0.226185,0.236003,0.23345,0.258408,0.2423,0.236788,0.215509,0.190098,0.163197,0.200901,2.9004e-07
contour2
1.25271e-07,0.0379001,0.0399576,0.0713434,0.14214,0.151913,0.191295,0.192085,0.21182,0.239337,0.22281,0.135263,0.145708,0.175535,0.110601,1.25271e-07
4.74472e-07,0.0135731,0.0307789,0.0468547,0.189048,0.0905804,0.0640542,0.0793056,0.0828843,0.0323396,4.74472e-07
contour3
1.10873e-07,0.0171008,0.00223039,0.0107598,0.00244136,0.0196781,0.33747,0.0285233,0.0203328,0.0233038,0.0384453,0.116191,0.0212081,0.0509863,0.0700484,1.10873e-07
2.00435e-07,0.105058,0.106927,0.0716626,2.00435e-07,0.0892949
contour4
3.81517e-06,0.170264,0.0254401,0.0852881,0.0327204,0.0541064,0.0725245,3.81517e-06,0.0851332,0.0978513,0.0553641,0.0677649,0.0502418,0.0434126,0.0633145,0.0362641
