contour1
2.02439e-07,0.00756692,0.00650745,0.0923312,0.0127954,0.0450121,0.089682,0.0167688,0.0264552,0.0146539,0.00750164,0.0285328,0.00683516,0.00335148,0.00396877,2.02439e-07
6.1211e-07,0.0772874,0.193352,0.166279,0.223998,0.295393,0.306894,0.338727,0.28027,0.317737,0.26697,0.185564,0.145384,0.139311,0.158173,0.095914,6.1211e-07
contour2
0.027715,0.0799318,0.0888395,0.0511454,0.192219,0.0844005,0.119471,0.114073,0.0827331,0.0710748,3.28019e-06,3.28019e-06,0.0538244,0.0843866,0.101936,0.116773
9.07985e-06,0.0409176,9.07985e-06,0.0204541
contour3
6.22577e-06,0.334391,0.244191,0.130342,0.00144858,6.22577e-06,0.0835922,0.16719,0.250793,0.304323,0.274259,0.215727,0.187266,0.158802,0.0981194,0.0658934,0.033671,0.00108487,0.000721175,0.000357474
