contour1
-6.36447e-07,0.0339787,0.166427,0.0552656,0.139295,0.0749451,0.126014,0.216847,-6.36447e-07,0.0113245,0.0226535,0.100203,0.0972805,0.100479,0.15629,0.18657,0.144566,0.0722806
contour2
-2.5643e-06,0.164947,0.234159,0.258005,0.213417,-2.5643e-06,0.0412366,0.0824682,0.123707,0.240118,0.246078,0.252045,0.249086,0.240167,0.231255,0.222336,0.160058,0.106707,0.0533485
contour3
4.99543e-06,0.109508,-0.0516399,0.015335,4.99543e-06,0.0219027,0.0438079,0.0657056,0.0876108,0.0772773,0.0450461,0.0128225,-0.0194087,0.0122675,0.00919999,0.00614005,0.00307252
