contour1
7.00683e-08,0.0716245,0.0049797,0.000915621,0.0287284,0.0366381,0.105808,0.0705689,0.00482315,0.0358881,0.164195,0.14879,0.159876,0.0504923,0.0673716,0.221991,0.198074,0.231852,0.166915,0.174228,0.147441,0.153422,0.31979,0.296588,0.493706,0.285875,0.289323,0.31152,0.329643,0.305831,0.346983,0.327457,0.300756,0.295547,0.286423,0.33623,0.332236,0.312795,0.33825,0.304893,0.276407,0.22745,0.207263,8.67935e-08
contour2
4.59575e-07,0.164743,0.0997875,0.230952,0.38031,0.384014,0.410084,0.41818,0.427783,0.431962,0.444333,0.445596,0.44579,0.446119,0.354115,0.328533,0.316472,0.277865,0.230829,4.59575e-07
contour3
0.0301016,0.00740691,0.0244851,0.00497625,0.0748025,0.0704796,0.0847661,8.42383e-08,8.42383e-08,0.0187542,0.0726411,0.0776219,0.0423821
3.36013e-07,0.100389,0.0768855,0.081518,3.36013e-07,0.0407589
contour4
1.52376e-06,0.0634329,0.0470465,0.0965987,0.173317,0.125073,0.139924,0.112045,0.216228,1.52376e-06,0.0317174,0.0552398,0.0718227,0.134958,0.149196,0.132499,0.125984,0.164137,0.108115
