contour1
1.8003e-07,0.00412214,0.0119233,0.000433426,0.00763871,0.0129941,0.178913,1.8003e-07,0.000825356,0.00165045,0.00247562,0.00329704,0.00617837,0.00283516,0.0052369,0.0103164,0.0509735,0.114945,0.0894584
contour2
-nan
2.89166e-06,0.126541,0.0733042,0.0325018,0.165819,2.89166e-06,0.0316322,0.0632674,0.0949063,0.113233,0.0999209,0.0866126,0.0631046,0.0529011,0.0427014,0.110546,0.0552698
