contour1
4.77645e-06,0.153934,0.119768,0.17358,0.171699,0.128148,0.11758,0.0664039,0.060577,4.77645e-06,0.0769695,0.13685,0.146673,0.172639,0.149923,0.122864,0.0919908,0.0634895,0.0302899
contour2
4.32171e-07,0.218172,0.184058,0.153802,0.143389,4.32171e-07,0.0727255,0.145447,0.209643,0.201115,0.192586,0.173974,0.163886,0.151199,0.148595,0.145992,0.0955937,0.0477952
contour3
5.67689e-06,0.0726131,0.000676528,5.67689e-06,0.0145181,0.0290418,0.0435656,0.0580893,0.0582243,0.0438354,0.0294542,0.0150653,0.000507849,0.000339232,0.00016294
