contour1
-1.75904e-06,0.0645781,0.0391742,0.040403,0.0970716,0.106674,0.106942,-0.00348438,0.00388768,-0.0409342,0.0461747,0.00437934,-0.150619,-0.121513,-1.75904e-06,-0.10126,-0.0810093,-0.0607572,-0.040505,-0.0202539
8.3173e-09,0.00751507,0.0369364,0.0378528,0.0176892,0.0681049,0.0758426,0.0854344,0.0966557,0.0713311,0.103563,0.0700739,0.0300597,8.3173e-09
contour2
5.90242e-07,0.156203,0.1309,0.108238,0.0567584,5.90242e-07,0.0520667,0.104137,0.147769,0.139334,0.123346,0.115792,0.0910796,0.0739171,0.0378391,0.0189198
contour3
1.29505e-07,0.18583,0.170782,0.174538,0.0982557,0.182119,1.33584e-07,0.0619422,0.123888,0.182067,0.178308,0.174545,0.172034,0.173286,0.149112,0.123682,0.121414,0.0607053
contour4
-6.75106e-06,-0.0111877,-0.0927086,-6.75106e-06,-0.00223991,-0.00448066,-0.00671381,-0.00895458,-0.0274904,-0.043793,-0.0601033,-0.0764059,-0.0741712,-0.0556263,-0.037089,-0.0185441
