contour1
-5.79976e-06,-0.0342128,0.012894,0.0317998,0.0329643,0.0762462,0.0744448,0.0206731,-0.0195058,-0.0435164,0.00617565,-5.79976e-06
-7.56137e-07,0.0101315,0.0181395,0.0236857,0.0181111,0.0297282,0.0394542,0.0487032,0.0377109,0.0464161,0.05244,0.0401521,0.0704295,0.0489253,0.0208301,0.00692325,0.0168372,-7.56137e-07
contour2
2.79955e-06,0.206808,0.197514,0.143734,0.173893,0.157569,0.122584,-0.00929191,2.79955e-06,0.103404,0.203712,0.200611,0.170624,0.153788,0.163839,0.165731,0.140077,-0.00464645
contour3
-1.05339e-06,-0.0510509,-0.0762296,0.0134461,-0.112381,-1.05339e-06,-0.0127626,-0.0255279,-0.0382894,-0.0573446,-0.0636421,-0.0699359,-0.0180125,-0.0494673,-0.0809258,-0.0842848,-0.0561927,-0.0280969
