contour1
2.69396e-06,-0.00591851,0.0640127,0.094364,0.0557113,0.00528822,-0.0726777,2.69396e-06,-0.00295791,0.0791865,0.0814798,0.0685955,0.0389049,0.0220946,-0.0336966,-0.0484521,-0.0242228
contour2
-nan
-2.06205e-06,0.177597,0.166883,0.189227,-2.07306e-06,0.0443978,0.0887977,0.133198,0.175452,0.173311,0.17117,0.169025,0.172467,0.178055,0.183639,0.14192,0.0946126,0.0473053
contour3
-4.05111e-06,0.045461,0.0808263,-4.05111e-06,0.00908744,0.0181789,0.027278,0.0363695,0.0525371,0.0596056,0.0666817,0.0737502,0.0646633,0.0484926,0.0323296,0.016159
