contour1
2.65407e-07,0.0433562,0.0111004,0.114887,0.105507,0.0870754,0.0232584,0.183209,0.188044,0.150126,0.151386,0.250875,0.249593,0.258464,0.126322,0.326128,0.320936,0.324197,0.346461,0.223822,0.4128,0.427612,0.453718,0.330783,0.341129,0.376621,0.543121,0.481072,0.454684,0.483464,0.487833,0.480881,0.492756,0.455107,0.452572,0.42358,0.434795,0.21066,0.264361,2.65407e-07,0.389968,0.345141,0.300313,0.255486
contour2
3.3331e-07,0.212058,0.197533,0.14054,0.159047,0.162868,0.181188,0.179783,0.171965,0.178034,0.161489,0.14711,0.122399,0.0808691,0.061431,0.0178761,0.0125881,0.0026342,3.3331e-07
contour3
0.0476269,0.0271634,0.151358,0.170117,0.182045,0.174361,0.194551,0.162147,0.161792,1.49006e-06,1.49006e-06,0.0102318,0.178203,0.184456
7.08783e-08,0.0688855,7.08783e-08,0.0114809,0.0229613,0.0344425,0.0459235,0.0574045
contour4
