contour1
-0.069927,-0.0529862,-0.0330103,-0.0054473,-0.000386479,-0.0124771,-0.00833502,-0.00337136,0.0144117,0.108217,-0.06366,3.00406e-06,3.00406e-06,-0.0429982,0.00552017,-0.0318285
-1.19432e-06,0.0203702,0.0536364,0.0354975,0.0660608,0.0836242,0.0310816,0.0643482,0.0310239,-1.19432e-06,0.0445669
contour2
4.56917e-06,0.0259569,0.0399214,0.0763895,0.0124484,0.0603683,-0.0200581,4.56917e-06,0.0086541,0.0173074,0.0306105,0.0352678,0.0581574,0.0364083,0.0335595,0.00675067,-0.0133693,-0.00668425
contour3
2.16683e-05,0.0607817,0.112979,0.107918,2.16683e-05,0.0152117,0.0304017,0.0455917,0.0712219,0.081662,0.0921022,0.102539,0.111713,0.110448,0.109183,0.0863376,0.0647615,0.0431816,0.0216016
