contour1
1.16513e-06,0.0162773,0.154518,0.236944,0.256528,0.250324,0.252246,0.250715,0.35214,0.34915,0.359458,0.369265,0.328705,0.332984,0.308586,0.223775,0.128237,0.0668319,1.16513e-06
contour2
0.00144674,-0.0221403,0.0734814,0.0666545,0.0979692,0.0317111,0.0413648,0.0334077,0.0203764,-1.8874e-07,-1.8874e-07,0.0823118,0.036538,0.0373872,0.0101881
-3.5119e-07,0.0298257,-3.5119e-07,0.0149127
contour3
2.98712e-07,0.116648,0.233292,0.216468,0.209834,0.147294,0.168236,0.0248825,-0.0715254,2.98712e-07,0.0583259,0.155529,0.19441,0.22488,0.213151,0.188988,0.168139,0.157767,0.0965611,-0.0357625
contour4
