contour1
7.69112e-07,0.622283,0.601119,0.688587,0.593062,0.58304,0.575785,0.481329,0.370296,0.225999,0.120118,0.00220655,7.69112e-07,0.311141,0.528557,0.425813,0.298147,0.173058,0.0611613,0.00110289
contour2
1.81298e-07,0.0513348,0.0263147,0.0685862,0.129735,0.0129548,0.00586726,1.81298e-07,0.017113,0.034222,0.0404065,0.0544944,0.0908071,0.0518829,0.011182,0.00941294,0.00764009
contour3
6.776e-06,0.0458178,0.0436297,0.09194,0.12451,6.776e-06,0.0114576,0.0229123,0.0343632,0.0452717,0.0447219,0.0441758,0.100081,0.108225,0.116365,0.0933849,0.0622563,0.0311316
contour4
5.27701e-06,0.118391,0.0314457,0.02673,5.27701e-06,0.023671,0.0473549,0.0710311,0.094715,0.0305041,0.0295625,0.0286132,0.0276716,0.0213799,0.0160374,0.0106873,0.00534484
