contour1
-3.06902e-06,-0.0034852,0.0192993,0.0251945,0.0586789,0.0656331,0.0635101,0.120825,0.0520628,0.0584999,-0.0323851,-0.010332,-0.0594517,0.025561,0.0376806,-0.0158964,-3.06902e-06
-6.16078e-07,-0.0111781,0.00168618,0.0192069,0.033788,0.039431,0.0309736,0.0345223,-6.16078e-07
contour2
-6.51282e-06,-0.193042,-0.0290957,0.00319054,0.0718777,-6.51282e-06,-0.0482665,-0.0965264,-0.144783,-0.138392,-0.0837459,-0.0183349,-0.00757027,0.0260875,0.0489807,0.0479163,0.0239549
contour3
-8.32218e-07,0.0454999,0.117877,0.0617829,-0.0017506,-0.00339491,-8.32218e-07,0.0151673,0.0303317,0.0635933,0.0816867,0.0997839,0.0991791,0.080481,-0.00229997,-0.00284554,-0.00226355,-0.00113219
contour4
-8.5187e-06,0.162879,0.0512278,-8.5187e-06,0.0325704,0.0651494,0.0977208,0.1303,0.140546,0.11822,0.0958867,0.073561,0.0409821,0.0307363,0.020483,0.0102372
