contour1
2.47782e-08,0.0179971,0.00699626,0.0423943,0.0365382,0.11591,0.00366566,0.000720164,0.0146035,0.00257776,2.47782e-08
1.34771e-08,0.0534125,0.0648813,0.0614424,0.160049,0.165573,0.200963,0.148082,0.163523,0.152626,0.141066,0.146895,0.0960917,0.0343947,0.115047,0.0230913,1.34771e-08
contour2
3.25937e-06,0.345209,0.298819,0.307443,0.193941,0.238797,0.206665,0.15368,0.185093,3.25937e-06,0.172604,0.322015,0.303131,0.250693,0.21637,0.222731,0.180173,0.169387,0.092546
contour3
2.572e-07,0.00883668,0.0824611,0.0819642,2.67392e-07,0.00294419,0.00589223,0.033377,0.0579208,0.0822145,0.0546427,0.0273212
contour4
3.1259e-06,0.233019,0.201116,0.107226,0.0473419,3.1259e-06,0.0582524,0.116508,0.174763,0.225041,0.217068,0.20909,0.177642,0.154171,0.130697,0.068583,0.0299401,0.00869901
