contour1
0.0420579,0.075168,0.0514474,0.10607,0.0114636,0.128743,0.158317,0.0821142,0.0739803,0.0879652,0.0741449,0.113794,0.0255733,0.0669575,0.0272803,0.0541621,0.0129494,0.0558776,0.0182572,0.0197072,2.84567e-08,2.84567e-08,0.0210287,0.067261,0.0593544
5.65694e-07,0.0355461,0.0117591,0.0129946,0.0487815,0.239423,0.508017,0.265628,5.65694e-07,0.328954,0.418485
contour2
5.78708e-08,0.253042,0.292408,0.333771,0.22214,0.12212,0.152442,0.0530181,5.78708e-08,0.126521,0.272724,0.313089,0.277955,0.188799,0.155459,0.137281,0.102729,0.0265091
contour3
1.1071e-06,0.0721101,0.13198,0.0585038,0.111048,0.0631642,0.0889174,1.10726e-06,0.0240387,0.0480725,0.102045,0.0847756,0.0950851,0.0791266,0.0717486,0.080333,0.0592773,0.0296411
contour4
1.87546e-06,0.163525,0.247404,0.250549,0.0245094,0.254895,0.211537,0.18874,1.87546e-06,0.0408837,0.0817616,0.122643,0.184493,0.205465,0.226433,0.158864,0.0671755,0.0994192,0.0560607,0.141557,0.0943691,0.0471855
