contour1
3.17385e-07,0.0368449,0.0420353,0.0647311,0.142292,0.133871,0.105008,0.144662,0.136194,0.142349,0.223265,0.200285,0.2052,0.191726,0.192072,0.212641,0.289228,0.288249,0.303302,0.263321,0.32677,0.292213,0.31731,0.336035,0.593768,0.584715,0.520435,0.431721,0.383627,0.42373,0.384881,0.395144,0.396857,0.415743,0.397741,0.404703,0.359347,0.432677,0.43317,0.451295,0.361683,0.256912,0.201925,3.22172e-07
contour2
2.43659e-08,0.103793,2.43659e-08,0.0345976,0.069195
2.53854e-07,0.205947,0.0713508,0.0478137,0.104914,0.0496702,0.00813158,0.0361921,0.125655,0.13596,0.154114,0.119741,0.14386,0.126394,0.132289,0.156897,0.142694,0.0520972,2.53854e-07,0.0514867,0.102973,0.15446
contour3
3.41975e-06,0.302162,0.282654,0.27406,0.319287,0.359426,0.385503,0.387564,0.378913,0.332748,0.358838,0.343696,0.217019,0.270901,3.41975e-06,0.151084,0.278358,0.296674,0.372465,0.386534,0.351267
contour4
0.0184328,0.00703105,0.0429768,0.0490016,0.00149153,0.0103255,0.03128,8.14663e-06,8.14663e-06,0.0127328,0.0250039,0.04599,0.023755,0.00441782,0.0104773,0.015636
0.04667,6.6556e-06,6.6556e-06
