contour1
8.48481e-07,0.0326819,0.089404,0.12314,0.145435,0.175228,0.189897,0.224333,0.233506,0.245629,0.268022,0.132876,0.127204,8.48481e-07,0.0283612
2.93705e-07,0.0239399,0.0345945,0.0288565,0.0385234,0.0368541,0.00504406,0.0546443,0.00503946,0.0315664,0.0431783,0.180403,0.134641,0.0660165,0.00678733,0.0371898,0.0423533,0.061357,0.0152605,2.93705e-07
contour2
-nan
1.55292e-07,0.0551665,0.199033,0.216381,0.1675,0.171798,0.181672,0.185682,0.195689,0.193375,0.185721,0.238292,0.15068,0.135303,0.115974,0.0827749,0.0346781,0.0119338,1.54329e-07
contour3
8.39963e-07,0.288822,0.396114,0.413649,0.406094,0.306284,0.29137,0.298562,0.0520613,0.267803,0.0761407,0.129943,8.39963e-07,0.144412,0.404883,0.35619,0.294967,0.159933,0.103042
contour4
1.32346e-05,1.32346e-05
3.13257e-06,0.117542,0.163521,0.191868,0.0325794,0.178659,0.15753,0.105969,0.0641045,3.13257e-06,0.0587734,0.140531,0.177694,0.0796451,0.168095,0.131749,0.0850377,0.0320548
