contour1
1.02829e-07,0.153072,0.253187,0.330171,0.243589,0.315098,0.349544,0.340814,0.367633,0.321244,0.329342,0.275264,0.393893,0.310543,0.334354,0.288155,0.178883,0.106901,9.99545e-08
contour2
2.63664e-06,0.441786,0.550715,0.59776,0.681835,0.653533,0.618427,0.506541,0.430297,0.357385,0.36681,0.31144,0.259504,0.175759,0.100193,0.0793045,2.63664e-06,0.574238,0.635979,0.137976
contour3
7.47467e-07,0.186079,0.267417,0.313911,0.329881,0.354543,0.361223,0.376201,0.338543,0.244357,7.47467e-07,0.0930409,0.226749,0.290665,0.321896,0.342213,0.357883,0.368712,0.357372,0.291451,0.122179
contour4
6.287e-06,0.00864699,0.0285476,0.153798,0.0605338,6.287e-06,0.00288652,0.00576675,0.00065165,0.00995028,0.0192489,0.0702966,0.112049,0.0403525,0.020175
