contour1
-5.51023e-08,0.0159902,0.0330206,0.107733,0.17099,0.198541,0.212828,0.25243,0.265669,0.30195,0.372759,0.296039,0.295074,0.295092,0.277121,0.236513,0.238289,0.224253,-4.92362e-08
contour2
-7.30691e-07,0.130955,0.163666,0.171834,0.25366,0.0813923,0.0809242,0.0704268,0.0843555,0.046869,0.104236,0.0340479,0.159889,-0.0479722,-7.30691e-07
2.9853e-07,0.0147422,0.124342,0.1307,0.157325,0.144802,0.112881,0.0634819,2.9853e-07,0.0512755,0.0878089
contour3
7.41993e-07,-0.227552,0.0743636,0.105501,0.0335825,7.41993e-07,-0.113776,-0.184421,-0.141291,-0.0981592,-0.055029,-0.0118988,0.0312315,0.0899321,0.0695406,0.0167916
