contour1
2.45522e-07,-0.0304732,-0.00847356,0.118553,0.16259,0.270339,0.0333831,0.0717644,0.198195,0.176719,0.188477,0.200014,0.197424,0.193953,0.277612,0.274883,0.274203,0.255521,0.335149,0.297754,0.295228,0.329502,0.280102,0.166439,0.406506,0.425315,0.394041,0.403052,0.405597,0.396477,0.398708,0.405569,0.446287,0.428792,2.63557e-07,0.0550395
contour2
contour3
-5.94663e-07,0.216892,0.24689,0.180559,0.147508,-5.78932e-07,0.0722956,0.144595,0.226891,0.236891,0.22478,0.20267,0.169542,0.158525,0.0983387,0.0491691
contour4
-4.83326e-06,0.192627,0.233875,0.129194,-4.83326e-06,0.0481569,0.0963111,0.144473,0.200877,0.209126,0.217376,0.225626,0.212942,0.192001,0.171068,0.150127,0.0968979,0.0645945,0.0322986
