id,Stamp,x_global,y_global,vx_global,vy_global,v
2,23.42000961303711,3772.4212,2575.2736,-6.5276,7.1799,34.93308480479787
1,23.42000961303711,3787.9213,2565.1064,-7.0074,7.4527,36.82685488835559
2,23.500006198883057,3771.7267,2575.9498,-6.598,7.021,34.68503226465272
1,23.500006198883057,3787.3398,2565.7839,-6.5004,7.1365,34.751624825806346
2,23.610028743743896,3771.1214,2576.5587,-6.7816,7.085,35.30704906017494
1,23.610028743743896,3786.503,2566.6605,-7.5947,8.1868,40.20140524654332
2,23.7100191116333,3770.5986,2577.3316,-6.2615,7.0393,33.916151352274625
1,23.7100191116333,3785.834,2567.3647,-6.9623,7.4356,36.670867479567484
2,23.810030937194824,3769.8476,2578.1469,-6.4141,7.0863,34.40898126129281
1,23.810030937194824,3785.1548,2568.1515,-6.5586,7.2467,35.18618247630737
2,23.910024881362915,3769.2402,2578.7567,-6.559,7.0147,34.57246595611022
1,23.910024881362915,3784.4354,2568.8634,-7.0726,7.5148,37.15051563313759
2,24.010069131851196,3768.4564,2579.3933,-6.7456,6.6866,34.19312878932257
1,24.010069131851196,3783.7189,2569.6977,-6.8765,7.6008,36.899282256629334
2,24.110021352767944,3767.9807,2580.0322,-6.3703,6.808,33.56497334612974
1,24.110021352767944,3783.0469,2570.4084,-7.0605,7.6841,37.567177797348585
2,24.210005521774292,3767.3567,2580.7254,-6.2349,6.7233,33.009613176527836
1,24.210005521774292,3782.3112,2571.1924,-7.015,7.5681,37.14920267550301
2,24.30000901222229,3766.7196,2581.3727,-6.2808,6.6543,32.94111285923413
1,24.30000901222229,3781.6809,2571.8843,-6.7396,7.3163,35.81058337832547
2,24.410024642944336,3766.1653,2582.0208,-6.2842,6.8356,33.42704140542504
1,24.410024642944336,3780.9074,2572.7576,-7.4401,8.2026,39.86709222678775
2,24.500022649765015,3765.353,2582.7386,-6.4477,6.6897,33.448034039159914
1,24.500022649765015,3780.2217,2573.5376,-6.7129,7.4994,36.233964549013955
2,24.600000619888306,3764.9246,2583.3728,-6.1011,6.9467,33.28395416437176
1,24.600000619888306,3779.5184,2574.2149,-7.2135,7.6734,37.91393967312814
2,24.71004557609558,3764.2488,2584.0828,-6.1892,6.9837,33.5936642805872
1,24.71004557609558,3778.7383,2575.0619,-7.3837,7.9238,38.99078086426072
2,24.810026168823242,3763.6204,2584.7415,-6.1249,6.8574,33.10010300012978
1,24.810026168823242,3778.0852,2575.7801,-6.9512,7.528,36.887260024328185
2,24.91001009941101,3762.9322,2585.3512,-6.279,6.6905,33.03157067110191
1,24.91001009941101,3777.3386,2576.5793,-7.1381,7.6937,37.782079975141656
2,25.000016689300537,3762.3539,2586.1764,-5.9611,6.8894,32.79727352368181
1,25.000016689300537,3776.721,2577.2575,-6.4542,7.0064,34.29391415770443
2,25.110002756118774,3761.6352,2586.8024,-6.3589,6.8247,33.58090715463178
1,25.110002756118774,3775.9448,2578.0863,-7.073,7.6271,37.446919566148566
2,25.210005044937134,3761.0503,2587.4684,-6.2435,6.8355,33.32778673119474
1,25.210005044937134,3775.2099,2578.92,-7.2291,7.9556,38.69815109127566
2,25.300018072128296,3760.4931,2588.1389,-6.0836,6.851,32.984014520394574
1,25.300018072128296,3774.5851,2579.6021,-6.9136,7.5872,36.95281526011246
2,25.40000557899475,3759.9779,2588.8016,-5.9114,6.9143,32.74856393907984
1,25.40000557899475,3773.9372,2580.3261,-6.8916,7.6134,36.96939019182221
2,25.500008821487427,3759.2624,2589.4904,-6.2983,7.0197,33.95179276416491
1,25.500008821487427,3773.2396,2581.0328,-7.0678,7.5568,37.248958899770614
2,25.610000371932983,3758.472,2590.3088,-6.0559,6.7238,32.57620312129699
1,25.610000371932983,3772.4842,2581.8834,-6.2864,6.8956,33.59170866727681
2,25.700003623962402,3757.8471,2590.8053,-6.4356,6.5369,33.02360059489577
1,25.700003623962402,3771.8283,2582.5594,-6.759,7.2704,35.736740914548996
3,25.810011386871338,3766.8677,2606.5504,9.579,-10.8883,52.20773544077927
2,25.810011386871338,3757.3547,2591.3679,-6.1096,6.4464,31.973854555796052
1,25.810011386871338,3771.0607,2583.4261,-7.2773,7.9879,38.90093464728065
3,25.91002082824707,3768.3516,2604.7525,7.9796,-9.1408,43.681552179014886
2,25.91002082824707,3756.7498,2592.1408,-5.9901,6.7213,32.411432323055394
1,25.91002082824707,3770.2982,2584.2276,-7.2701,7.837,38.4834650494157
3,26.010013580322266,3769.931,2603.1791,8.9693,-10.0109,48.38840086681932
2,26.010013580322266,3756.0006,2592.7382,-6.4427,6.5712,33.12959588314956
1,26.010013580322266,3769.6859,2584.8771,-6.9127,7.4116,36.48582432419474
3,26.10002303123474,3771.4999,2601.4194,9.4393,-10.652,51.237181136655046
2,26.10002303123474,3755.3833,2593.5426,-6.2014,6.7217,32.92349347405283
1,26.10002303123474,3768.9767,2585.6967,-6.6634,7.3807,35.797041656650904
3,26.210020065307617,3772.9453,2599.797,9.5426,-10.7673,51.794475517066495
2,26.210020065307617,3754.8229,2594.0342,-6.3533,6.5161,32.76276517780512
1,26.210020065307617,3768.1875,2586.4989,-7.4963,8.0471,39.59187169124491
3,26.310030221939087,3774.4163,2598.1074,11.382,-12.964,62.10550097374628
2,26.310030221939087,3754.1493,2594.7564,-6.3646,6.5643,32.91553208963817
1,26.310030221939087,3767.3865,2587.3588,-7.4963,8.0471,39.59187169124491
3,26.400017738342285,3775.8624,2596.3724,12.632,-14.7265,69.84716495463506
2,26.400017738342285,3753.5108,2595.493,-6.4167,6.7785,33.602119438725886
1,26.400017738342285,3766.8338,2588.0143,-6.8989,7.6052,36.9651618651941
3,26.500014066696167,3777.3185,2594.7213,13.7331,-15.8329,75.4523207326269
2,26.500014066696167,3752.8615,2596.1036,-6.5856,6.7118,33.851178566425126
1,26.500014066696167,3766.1046,2588.7973,-7.251,7.9126,38.63694691987968
3,26.609997987747192,3778.7778,2593.0518,14.1086,-16.214,77.37457730987354
2,26.609997987747192,3752.1872,2596.738,-6.6524,6.6097,33.75997001858859
1,26.609997987747192,3765.3838,2589.5837,-7.251,7.9126,38.63694691987968
3,26.720030069351196,3780.1546,2591.5524,13.3043,-14.9576,72.06604736906277
2,26.720030069351196,3751.5141,2597.6411,-6.5841,6.9492,34.462691779836355
1,26.720030069351196,3764.5731,2590.4685,-7.251,7.9126,38.63694691987968
3,26.820029497146606,3781.601,2589.9115,13.1781,-14.8726,71.53559179034728
2,26.820029497146606,3750.7395,2598.4322,-6.7296,6.9647,34.8651333965611
1,26.820029497146606,3763.767,2591.3481,-7.251,7.9126,38.63694691987968
3,26.900007486343384,3783.0797,2588.2348,14.1245,-15.9695,76.75065171892679
2,26.900007486343384,3750.1263,2599.0261,-6.7438,6.7975,34.470793248522725
1,26.900007486343384,3763.0958,2592.0805,-7.251,7.9126,38.63694691987968
3,27.00001049041748,3784.6165,2586.5261,15.5625,-17.4893,84.27899257104585
2,27.00001049041748,3749.5296,2599.6417,-6.8981,6.919,35.172634620477325
1,27.00001049041748,3762.5081,2592.7219,-7.251,7.9126,38.63694691987968
3,27.100017309188843,3785.9688,2585.0446,14.1257,-15.7154,76.07075128815279
2,27.100017309188843,3748.8674,2600.4297,-6.7189,6.9165,34.713706218172675
1,27.100017309188843,3761.7175,2593.5847,-7.251,7.9126,38.63694691987968
3,27.200004816055298,3787.3375,2583.4773,14.4137,-16.2046,78.07468067623459
2,27.200004816055298,3748.3664,2600.9385,-6.4709,6.5595,33.170749890492374
1,27.200004816055298,3761.054,2594.3087,-7.251,7.9126,38.63694691987968
3,27.310011863708496,3788.7048,2581.9241,12.6275,-14.2616,68.57475483658399
2,27.310011863708496,3747.5926,2601.7787,-6.4567,6.5358,33.07411841045503
1,27.310011863708496,3760.1452,2595.3004,-7.251,7.9126,38.63694691987968
3,27.410029649734497,3790.0534,2580.3996,13.5076,-15.2602,73.36663645641663
2,27.410029649734497,3747.0085,2602.2842,-6.5863,6.2961,32.80155619454662
1,27.410029649734497,3759.516,2595.987,-7.251,7.9126,38.63694691987968
3,27.500014543533325,3791.4433,2578.7864,13.4752,-15.3938,73.65058867042951
2,27.500014543533325,3746.3541,2602.934,-6.5778,6.2254,32.60396956936379
1,27.500014543533325,3758.7655,2596.806,-7.251,7.9126,38.63694691987968
3,27.60002303123474,3792.7687,2577.3473,13.6506,-15.3071,73.83477928712999
2,27.60002303123474,3745.7465,2603.6656,-6.5916,6.558,33.47352606310844
1,27.60002303123474,3758.2176,2597.5135,-7.0938,7.8637,38.12598455967793
3,27.71001148223877,3793.9511,2576.0614,13.3255,-14.7877,71.66125507663398
2,27.71001148223877,3745.1503,2604.2847,-6.5987,6.5279,33.41535438231952
1,27.71001148223877,3757.5596,2598.243,-7.0938,7.8637,38.12598455967793
3,27.800018310546875,3795.358,2574.3861,12.8687,-14.7457,70.45698575735979
2,27.800018310546875,3744.5165,2605.0735,-6.4008,6.5424,32.949979812801104
1,27.800018310546875,3756.7509,2599.1394,-7.0938,7.8637,38.12598455967793
3,27.900009155273438,3796.7499,2572.8867,14.0341,-15.7416,75.92108387315871
2,27.900009155273438,3743.9449,2605.6334,-6.5707,6.5183,33.319421372598896
1,27.900009155273438,3756.1647,2599.7892,-7.0938,7.8637,38.12598455967793
3,28.000005960464478,3798.1326,2571.3358,14.0341,-15.7416,75.92108387315871
2,28.000005960464478,3743.4207,2606.3361,-6.3231,6.6176,32.95017351813493
1,28.000005960464478,3755.4365,2600.5615,-7.1639,7.8576,38.27924893426202
3,28.10003137588501,3799.5246,2569.7745,14.0341,-15.7416,75.92108387315871
2,28.10003137588501,3742.6368,2606.8927,-6.8013,6.2635,33.285716406026175
1,28.10003137588501,3754.7259,2601.3409,-7.1639,7.8576,38.27924893426202
3,28.220001220703125,3801.2101,2567.8839,14.0341,-15.7416,75.92108387315871
2,28.220001220703125,3741.8327,2607.757,-6.9233,6.4232,33.998484840427814
1,28.220001220703125,3753.8307,2602.3222,-7.2767,7.9797,38.87766242639596
3,28.300002098083496,3802.6013,2566.3234,14.0341,-15.7416,75.92108387315871
2,28.300002098083496,3741.2453,2608.4074,-6.7414,6.3907,33.4407874463506
1,28.300002098083496,3753.2806,2602.9634,-6.6269,7.411,35.790360028164
3,28.40000557899475,3803.9229,2564.841,14.0341,-15.7416,75.92108387315871
2,28.40000557899475,3740.7967,2609.0985,-6.3043,6.6087,32.880263377485285
1,28.40000557899475,3752.581,2603.7378,-6.9151,7.703,37.26561992573852
3,28.500022172927856,3805.2608,2563.3403,14.0341,-15.7416,75.92108387315871
2,28.500022172927856,3740.0959,2609.7229,-6.6371,6.4998,33.44291425686464
1,28.500022172927856,3751.8055,2604.6078,-7.3699,8.2334,39.7802934673338
3,28.600008487701416,3806.7157,2561.7084,14.0341,-15.7416,75.92108387315871
2,28.600008487701416,3739.4832,2610.4127,-6.5005,6.4399,32.9412417326609
1,28.600008487701416,3751.067,2605.3864,-7.268,7.9336,38.7340314860408
3,28.700011491775513,3808.0934,2560.1631,14.0341,-15.7416,75.92108387315871
2,28.700011491775513,3738.9404,2610.9531,-6.3143,6.1307,31.683245352406693
1,28.700011491775513,3750.4739,2606.1101,-6.802,7.7206,37.04238510066003
3,28.800015449523926,3809.4008,2558.6966,14.0341,-15.7416,75.92108387315871
2,28.800015449523926,3738.3583,2611.6595,-6.3653,6.4471,32.61571042917815
1,28.800015449523926,3749.6116,2606.9693,-7.6818,8.2587,40.604453610568385
3,28.90001940727234,3810.8374,2557.0852,14.0341,-15.7416,75.92108387315871
2,28.90001940727234,3737.8984,2612.3759,-5.9517,6.5179,31.775124905623894
1,28.90001940727234,3748.9335,2607.7015,-7.2483,7.8057,38.34748750211414
3,29.000011444091797,3812.3051,2555.439,14.0341,-15.7416,75.92108387315871
2,29.000011444091797,3737.2712,2612.9418,-6.0402,6.1262,30.97137191893184
1,29.000011444091797,3748.2218,2608.568,-7.0661,8.0035,38.43508459365739
3,29.10001015663147,3813.673,2553.9046,14.0341,-15.7416,75.92108387315871
2,29.10001015663147,3736.6542,2613.5533,-6.1777,6.0675,31.172452497010884
1,29.10001015663147,3747.4696,2609.4382,-7.3089,8.3481,39.94390910949002
3,29.210001945495605,3815.0989,2552.3053,14.0341,-15.7416,75.92108387315871
2,29.210001945495605,3736.1314,2614.2144,-5.9982,6.1437,30.910450497732967
1,29.210001945495605,3746.6316,2610.3751,-7.6831,8.6962,41.774571258697556
3,29.300009727478027,3816.5486,2550.6792,14.0341,-15.7416,75.92108387315871
2,29.300009727478027,3735.4073,2614.8902,-6.3569,6.1698,31.89132893223486
1,29.300009727478027,3745.946,2611.0789,-7.2604,7.9355,38.72060132014481
3,29.40001392364502,3817.9189,2549.1422,14.0341,-15.7416,75.92108387315871
2,29.40001392364502,3734.9647,2615.5085,-5.9556,6.168,30.866383070674154
1,29.40001392364502,3745.1941,2611.9652,-7.4252,8.363,40.261033245042285
3,29.500015020370483,3819.3268,2547.5629,14.0341,-15.7416,75.92108387315871
2,29.500015020370483,3733.13,2617.5495,-5.4014,6.2741,29.803880752331565
1,29.500015020370483,3744.4189,2612.7689,-7.544,8.2248,40.17820494594551
3,29.600008249282837,3820.6181,2546.1146,14.0341,-15.7416,75.92108387315871
2,29.600008249282837,3732.5293,2618.1932,-5.8383,6.5541,31.59848064625893
1,29.600008249282837,3743.7069,2613.5431,-7.6122,8.2916,40.521389455743005
3,29.700026273727417,3822.0252,2544.5362,14.0341,-15.7416,75.92108387315871
2,29.700026273727417,3732.0707,2618.8934,-5.3128,6.7328,30.875418349437794
1,29.700026273727417,3742.9831,2614.3548,-7.4546,8.2129,39.929629686577364
3,29.80000901222229,3823.4224,2542.969,14.0341,-15.7416,75.92108387315871
2,29.80000901222229,3731.4797,2619.4446,-5.5602,6.2582,30.137158973413538
1,29.80000901222229,3742.1745,2615.1878,-7.7155,8.2732,40.725337680986755
2,29.910030126571655,3730.856,2620.1465,-5.5602,6.2582,30.137158973413538
1,29.910030126571655,3741.3716,2616.0856,-7.4665,8.1531,39.79940624815401
2,29.99001407623291,3730.3001,2620.7722,-5.5602,6.2582,30.137158973413538
1,29.99001407623291,3740.7812,2616.7595,-6.8778,7.6204,36.95477224716721
2,30.100002765655518,3730.0398,2621.2071,-4.9817,5.9849,28.03296743450468
1,30.100002765655518,3740.0532,2617.6447,-7.383,8.4695,40.44854639514256
2,30.200026750564575,3729.2992,2621.9705,-5.7507,6.3809,30.923651166833455
1,30.200026750564575,3739.2966,2618.3797,-7.1036,7.6039,37.460837538464084
2,30.300020933151245,3728.7707,2622.5569,-5.7507,6.3809,30.923651166833455
1,30.300020933151245,3738.5611,2619.2437,-7.4118,8.2197,39.84441347788671
2,30.4000027179718,3728.1324,2623.2651,-5.7507,6.3809,30.923651166833455
1,30.4000027179718,3737.9288,2619.999,-6.6462,7.5881,36.31385437003349
2,30.500004053115845,3727.6987,2623.8111,-5.5467,6.3275,30.29205601035361
1,30.500004053115845,3737.2719,2620.7449,-6.8935,7.8554,37.624332050863046
2,30.60002088546753,3727.1734,2624.4472,-5.3409,6.2443,29.580631823678146
1,30.60002088546753,3736.6283,2621.4901,-6.6073,7.5762,36.18944110788118
2,30.710020780563354,3726.63,2625.0824,-5.3409,6.2443,29.580631823678146
1,30.710020780563354,3735.7495,2622.3881,-7.4133,8.0727,39.45664086377349
2,30.80000591278076,3725.9822,2625.6148,-5.6592,5.9012,29.434421190110065
1,30.80000591278076,3735.1889,2623.0071,-6.6356,7.2592,35.40599029994783
2,30.910017251968384,3725.4035,2626.2862,-5.8302,6.3418,31.01221024481809
1,30.910017251968384,3734.3642,2623.9319,-7.3895,8.17,39.657821282062386
2,31.010027170181274,3724.8543,2626.9147,-5.3339,5.9283,28.708782316496812
1,31.010027170181274,3733.7343,2624.497,-6.4974,6.6545,33.48166002529743
2,31.110037803649902,3724.2866,2627.6445,-5.4552,6.4339,30.367077900252436
1,31.110037803649902,3733.1085,2625.2523,-6.3982,6.9819,34.09256847783693
2,31.20001745223999,3723.8519,2627.9284,-5.1789,5.2458,26.537500261629766
1,31.20001745223999,3732.4818,2625.9159,-6.5144,7.0325,34.509988240878904
2,31.30002784729004,3723.391,2628.3952,-5.1789,5.2458,26.537500261629766
1,31.30002784729004,3731.9138,2626.5508,-6.4698,7.0673,34.49338104095915
2,31.41002655029297,3722.4959,2629.3407,-6.0907,6.2937,31.529770517604476
1,31.41002655029297,3731.2163,2627.2615,-6.2021,6.5642,32.51076387918315
2,31.51000165939331,3721.7567,2629.9982,-6.8106,6.6405,34.24364822015318
1,31.51000165939331,3730.6599,2627.8504,-6.2021,6.5642,32.51076387918315
2,31.60002303123474,3721.3215,2630.3926,-5.6188,5.3576,27.94926285167464
1,31.60002303123474,3729.9199,2628.465,-6.4382,6.2845,32.38907005442423
2,31.70002007484436,3720.7389,2630.9033,-5.8732,5.4313,28.798536997090668
1,31.70002007484436,3729.146,2629.3485,-7.1417,7.4617,37.18311123761432
2,31.810018062591553,3720.0797,2631.6358,-6.1,6.1322,31.138205533498557
1,31.810018062591553,3728.5192,2629.9754,-6.7171,6.9053,34.68027829300105
2,31.91000747680664,3719.4877,2632.3532,-5.8395,6.3536,31.066142213052462
1,31.91000747680664,3727.8474,2630.6436,-6.5085,6.6022,33.37524587904036
2,32.00001621246338,3719.1521,2632.757,-4.8881,5.4657,26.3974521379621
1,32.00001621246338,3727.3719,2631.172,-5.8345,6.094,30.372188136517266
2,32.100016593933105,3718.5648,2633.4969,-5.4486,6.4041,30.26992921133447
1,32.100016593933105,3726.8493,2631.7178,-5.8345,6.094,30.372188136517266
2,32.21004009246826,3717.877,2634.1891,-6.0049,6.5924,32.102345094076846
1,32.21004009246826,3726.2614,2632.3319,-5.8345,6.094,30.372188136517266
2,32.300020933151245,3717.4257,2634.8269,-5.2401,6.3187,29.551728297884708
1,32.300020933151245,3725.6361,2632.985,-5.8345,6.094,30.372188136517266
2,32.39998817443848,3717.0044,2635.3462,-5.1823,6.2901,29.33979930483506
1,32.39998817443848,3725.1493,2633.4935,-5.8345,6.094,30.372188136517266
2,32.500014305114746,3716.3844,2636.0753,-5.4276,6.4918,30.46253312907513
1,32.500014305114746,3724.5186,2634.1522,-5.8345,6.094,30.372188136517266
2,32.60001730918884,3715.8846,2636.6468,-5.3193,6.2612,29.576487451568692
1,32.60001730918884,3724.0545,2635.0572,-5.648,6.6557,31.424978512489073
2,32.71001076698303,3715.1031,2637.4127,-6.3419,6.8654,33.64669715587549
1,32.71001076698303,3723.3431,2635.8981,-6.3565,7.5019,35.398014101720456
2,32.81002736091614,3714.6181,2638.0425,-5.5732,6.4502,30.687891294593705
1,32.81002736091614,3722.6633,2636.7003,-6.3565,7.5019,35.398014101720456
2,32.900026082992554,3714.1428,2638.6961,-5.2164,6.4362,29.824756029580527
1,32.900026082992554,3722.32,2637.0201,-5.3722,6.064,29.165028197593088
2,33.00002193450928,3713.6837,2639.2091,-5.0246,5.9948,28.159326151596737
1,33.00002193450928,3721.7388,2637.6423,-5.5938,6.1821,30.013931876646883
2,33.12000870704651,3713.0097,2639.996,-5.6117,6.6266,31.260565216771116
1,33.12000870704651,3721.0163,2638.4552,-6.1405,6.8438,33.10108260196939
2,33.21001076698303,3712.3682,2640.6302,-5.7482,6.3057,30.717020986104753
1,33.21001076698303,3720.49,2638.9974,-5.602,6.0698,29.735406395043604
2,33.32005977630615,3711.6804,2641.327,-6.323,6.722,33.22267816537373
1,33.32005977630615,3719.8606,2639.6431,-6.0109,6.3777,31.550046755211
2,33.40002918243408,3711.3281,2641.8387,-5.0981,5.9646,28.2472886298703
1,33.40002918243408,3719.4305,2640.1855,-5.224,5.8847,28.328104708335147
2,33.51002812385559,3710.6645,2642.5338,-5.9533,6.6665,32.17602649014325
1,33.51002812385559,3718.7749,2640.8648,-6.0111,6.5537,32.014568830830754
2,33.61003136634827,3710.0953,2643.179,-5.7089,6.4251,30.94187941756609
1,33.61003136634827,3718.2238,2641.4748,-5.6677,6.2169,30.285537620190933
2,33.71002554893494,3709.4299,2643.882,-6.0354,6.6133,32.231922050166354
1,33.71002554893494,3717.5549,2642.1824,-6.0243,6.5058,31.919968808330626
2,33.81001615524292,3708.8533,2644.5437,-5.9772,6.665,32.229379719851885
1,33.81001615524292,3717.1047,2642.7308,-5.4826,6.1609,29.689763669440012
2,33.89001941680908,3708.3034,2645.1606,-5.7092,6.3808,30.823563546559633
1,33.89001941680908,3716.7199,2643.2296,-4.7658,5.6171,26.519238680022468
2,33.9900221824646,3707.633,2645.7219,-6.3514,6.4,32.46000083489833
1,33.9900221824646,3716.1118,2643.8868,-5.4821,6.2401,29.902170468432555
2,34.10002017021179,3707.0001,2646.3597,-6.3514,6.4,32.46000083489833
1,34.10002017021179,3715.4648,2644.5451,-5.8876,6.3867,31.271086767555744
2,34.21000647544861,3706.4141,2647.1383,-5.9721,6.6208,32.098794133238094
1,34.21000647544861,3714.7952,2645.2512,-5.9549,6.3785,31.41422301330402
2,34.300015687942505,3705.7208,2647.8098,-6.115,6.3976,31.860002188474503
1,34.300015687942505,3714.2468,2645.8636,-5.5425,6.0333,29.493650099884213
2,34.410032510757446,3705.2031,2648.3515,-6.115,6.3976,31.860002188474503
1,34.410032510757446,3713.6888,2646.4854,-5.858,6.4281,31.308956731031458
2,34.51003575325012,3704.5624,2649.0218,-6.115,6.3976,31.860002188474503
1,34.51003575325012,3713.032,2647.2162,-6.0319,6.6596,32.34677423514128
2,34.620012521743774,3703.8855,2649.73,-6.115,6.3976,31.860002188474503
1,34.620012521743774,3712.473,2647.8295,-5.6024,6.17,30.002449624149026
2,34.72000455856323,3703.4649,2650.3328,-5.6936,6.3272,30.642438035639397
1,34.72000455856323,3711.918,2648.4408,-5.6024,6.17,30.002449624149026
2,34.810017585754395,3702.7346,2651.0146,-6.3624,6.537,32.839519420503095
1,34.810017585754395,3711.3594,2649.0559,-5.6024,6.17,30.002449624149026
2,34.90001320838928,3702.1549,2651.537,-6.2475,6.1299,31.50913861357686
1,34.90001320838928,3710.8233,2649.6463,-5.6024,6.17,30.002449624149026
2,35.0100200176239,3701.761,2652.1435,-5.4627,6.2259,29.817677146551844
1,35.0100200176239,3710.1827,2650.3186,-5.8534,6.3695,31.142147817027652
2,35.0900137424469,3701.2227,2652.757,-5.4627,6.2259,29.817677146551844
1,35.0900137424469,3709.6059,2650.9462,-5.8534,6.3695,31.142147817027652
2,35.20001459121704,3700.7409,2653.3061,-5.4627,6.2259,29.817677146551844
1,35.20001459121704,3709.0896,2651.508,-5.8534,6.3695,31.142147817027652
2,35.31001353263855,3700.1299,2654.0025,-5.4627,6.2259,29.817677146551844
1,35.31001353263855,3708.435,2652.2204,-5.8534,6.3695,31.142147817027652
2,35.40001368522644,3699.5342,2654.6815,-5.4627,6.2259,29.817677146551844
1,35.40001368522644,3707.7966,2652.9151,-5.8534,6.3695,31.142147817027652
2,35.49999952316284,3699.002,2655.288,-5.4627,6.2259,29.817677146551844
1,35.49999952316284,3707.2263,2653.5356,-5.8534,6.3695,31.142147817027652
2,35.60000681877136,3698.5308,2655.825,-5.4627,6.2259,29.817677146551844
1,35.60000681877136,3706.7215,2654.085,-5.8534,6.3695,31.142147817027652
2,35.690021276474,3697.8865,2656.5593,-5.4627,6.2259,29.817677146551844
1,35.690021276474,3706.0311,2654.8362,-5.8534,6.3695,31.142147817027652
2,35.79001450538635,3697.4589,2657.0467,-5.4627,6.2259,29.817677146551844
1,35.79001450538635,3705.5728,2655.3349,-5.8534,6.3695,31.142147817027652
2,35.900015115737915,3696.8977,2657.6862,-5.4627,6.2259,29.817677146551844
1,35.900015115737915,3704.9715,2655.9892,-5.8534,6.3695,31.142147817027652
2,36.00000476837158,3696.2874,2658.3818,-5.4627,6.2259,29.817677146551844
1,36.00000476837158,3703.9034,2657.0586,-6.3508,6.7992,33.493890269552146
2,36.11003088951111,3695.766,2658.976,-5.4627,6.2259,29.817677146551844
1,36.11003088951111,3703.1646,2657.8411,-7.0085,7.4608,36.850815611250724
2,36.210005044937134,3695.2026,2659.6182,-5.4627,6.2259,29.817677146551844
1,36.210005044937134,3702.5568,2658.4502,-6.5063,6.7608,33.77873618175789
2,36.30004954338074,3694.6327,2660.2677,-5.4627,6.2259,29.817677146551844
1,36.30004954338074,3702.0046,2659.0342,-5.9936,6.2696,31.22491603760049
2,36.400036573410034,3694.1085,2660.8651,-5.4627,6.2259,29.817677146551844
1,36.400036573410034,3701.3379,2659.7591,-6.3468,6.7449,33.34143187387129
2,36.50002694129944,3693.6277,2661.4131,-5.4627,6.2259,29.817677146551844
1,36.50002694129944,3700.6811,2660.4337,-6.7206,7.0531,35.0723307501968
2,36.6100172996521,3693.0253,2662.0996,-5.4627,6.2259,29.817677146551844
1,36.6100172996521,3700.093,2661.1241,-6.0922,6.6944,32.585447716918054
2,36.72001528739929,3692.4483,2662.7573,-5.4627,6.2259,29.817677146551844
1,36.72001528739929,3699.4325,2661.8111,-6.1578,6.6161,32.537962281741
2,36.820014238357544,3691.8783,2663.4069,-5.4627,6.2259,29.817677146551844
1,36.820014238357544,3698.7859,2662.519,-6.1734,6.6836,32.75433772341001
2,36.900030851364136,3691.2899,2664.0775,-5.4627,6.2259,29.817677146551844
1,36.900030851364136,3698.2977,2663.038,-5.4885,5.9049,29.022224799790934
2,37.000049114227295,3690.3583,2664.2423,-5.8058,6.0129,30.090117139153843
1,37.000049114227295,3697.6291,2663.7224,-6.3334,6.6932,33.17295627658169
2,37.10003614425659,3689.7522,2664.87,-5.8058,6.0129,30.090117139153843
1,37.10003614425659,3697.1118,2664.27,-5.7385,6.0683,30.066929123779833
2,37.21003746986389,3689.3752,2665.4142,-4.9264,5.7009,27.124435918544002
1,37.21003746986389,3696.5626,2664.9656,-5.5549,6.3278,30.31233495420635
2,37.299996852874756,3688.8586,2666.012,-4.9264,5.7009,27.124435918544002
1,37.299996852874756,3695.9826,2665.5997,-5.545,6.2128,29.97870875415417
2,37.40004825592041,3688.4111,2666.5299,-4.9264,5.7009,27.124435918544002
1,37.40004825592041,3695.4273,2666.1622,-5.7376,6.2056,30.425756285673494
2,37.510005235672,3687.9282,2667.0887,-4.9264,5.7009,27.124435918544002
1,37.510005235672,3694.8353,2666.8118,-5.855,6.3694,31.14578055572857
2,37.61002206802368,3687.3644,2667.7411,-4.9264,5.7009,27.124435918544002
1,37.61002206802368,3694.2674,2667.4907,-5.4436,6.1683,29.61658231153622
2,37.70003318786621,3686.8964,2668.2827,-4.9264,5.7009,27.124435918544002
1,37.70003318786621,3693.7452,2668.0383,-5.4621,6.0257,29.278336971624604
2,37.81002974510193,3686.4545,2668.794,-4.9264,5.7009,27.124435918544002
1,37.81002974510193,3693.2153,2668.695,-5.6135,6.4658,30.825324921148848
2,37.90003299713135,3685.9279,2669.4035,-4.9264,5.7009,27.124435918544002
1,37.90003299713135,3692.7296,2669.2427,-5.149,5.883,28.144976361688425
2,38.00003910064697,3685.436,2669.9727,-4.9264,5.7009,27.124435918544002
1,38.00003910064697,3692.1899,2669.8709,-5.2476,6.0406,28.805884075917547
2,38.10004687309265,3684.9742,2670.5071,-4.9264,5.7009,27.124435918544002
1,38.10004687309265,3691.7097,2670.4375,-5.203,6.0422,28.705206711089893
2,38.21003532409668,3684.488,2671.0697,-4.9264,5.7009,27.124435918544002
1,38.21003532409668,3691.1165,2671.1048,-5.518,6.3227,30.211027397266715
2,38.30001449584961,3683.9571,2671.684,-4.9264,5.7009,27.124435918544002
1,38.30001449584961,3690.6079,2671.6985,-5.175,5.9732,28.451331645292107
2,38.410067081451416,3683.5032,2672.2093,-4.9264,5.7009,27.124435918544002
1,38.410067081451416,3690.0148,2672.3995,-5.6103,6.537,31.011829078053427
2,38.51006364822388,3682.9914,2672.8016,-4.9264,5.7009,27.124435918544002
