445051.5129595145,3946031.794250926,49.34991294201899
445046.6822193252,3946033.0792393344,49.436846629702245
445041.79546409723,3946034.132518674,49.51040593017254
445036.8664491854,3946034.9663756085,49.57512015055045
445031.90253469546,3946035.554584072,49.61190505236757
445026.91479639575,3946035.8977297936,49.61022430954813
445021.9171578423,3946035.9986285963,49.61837715784231
445016.9197119877,3946035.868813392,49.62121610867958
445011.93587524036,3946035.478267853,49.62435518979344
445006.9724968504,3946034.880345434,49.6576745908866
445002.0542137766,3946033.983990291,49.61619575415529
444997.1820722542,3946032.862380049,49.61672318454005
444992.3593729712,3946031.545801186,49.62752312933157
444987.62082506664,3946029.952022918,49.61631351009751
444982.95650736534,3946028.1512731975,49.633848222062866
444978.3952821396,3946026.105425796,49.613616570568695
444973.92923598184,3946023.8578612087,49.62774375277749
444969.58697597677,3946021.3796244003,49.61771256500331
444965.3804880219,3946018.678495921,49.595631742542885
444961.30955286697,3946015.777466603,49.598343122974754
444957.37637579313,3946012.691559054,49.61891775890968
444953.6064562951,3946009.408300286,49.62239381494201
444949.9998439226,3946005.94674,49.61828629183086
444946.54702660115,3946002.3317050827,49.64471734779372
444943.2806866495,3945998.5464232587,49.649314723247784
444940.2111918091,3945994.600467549,49.670731636892775
444937.33805200434,3945990.509646082,49.672909233176895
444934.67578935204,3945986.2782027638,49.687395935784444
444932.21000381344,3945981.9292396437,49.682746275042135
444929.9885422085,3945977.451096103,49.645889881804656
444927.9799058039,3945972.873255147,49.63970626070527
444926.18151067576,3945968.2094188295,49.64530383321298
444924.60799635446,3945963.4647957245,49.62995254091712
444923.29942768434,3945958.6397107374,49.623
444922.2087537521,3945953.76108687,49.64918205042224
444921.3575108341,3945948.8354763887,49.639149741277066
444920.75231162144,3945943.872745473,49.64352655280037
444920.4086972035,3945938.88584841,49.6336776540662
444920.292298814,3945933.887698002,49.623
444920.40539211856,3945928.890000144,49.66019957906339
444920.790772179,3945923.9050515275,49.64889545613375
444921.4215063158,3945918.945728664,49.64535705481267
444922.2703650334,3945914.0188785233,49.63165238961542
444923.3959240752,3945909.1484291824,49.669287082421796
444924.73170207266,3945904.331297731,49.66411773608628
444926.27129650686,3945899.5749999126,49.655162115075925
444928.0702430143,3945894.9109366667,49.662947869167596
444930.08635478705,3945890.3361912603,49.66618177950725
444932.34181949525,3945885.8747008834,49.707142135010365
444934.8251186412,3945881.5368104074,49.673340054042946
444937.5091022832,3945877.3206754895,49.627419507867884
444940.3645010689,3945873.2189514986,49.51809791016147
444943.45441213466,3945869.2911884054,49.42457275790363
444946.6910078007,3945865.4813420777,49.35431151037032
444950.0999553045,3945861.825318022,49.30646488154309
444953.66289640474,3945858.3194241636,49.20678406540624
444957.3614823715,3945854.957129501,49.137344621972204
444961.17960907664,3945851.7316252156,49.02953465755815
444965.11994461354,3945848.6558485427,48.93489087969898
444969.17975156964,3945845.738841942,48.85816251506207
444973.3281209739,3945842.9500543335,48.770271938668486
444977.5613582791,3945840.2918973085,48.67704150194536
444981.8798297218,3945837.7742595864,48.57286621366746
444986.2782094844,3945835.3992052837,48.46655489389708
444990.7203087924,3945833.1057178914,48.384954026688455
444995.20902620663,3945830.9052875307,48.32425487464082
444999.7581810289,3945828.833240233,48.235789600074405
445004.35905390093,3945826.8787969425,48.139530322437516
445008.99056700646,3945824.9968168386,48.060299257444534
445013.6554651803,3945823.200554591,47.96938708259779
445018.3558421334,3945821.498674589,47.88258175419627
445023.0747877773,3945819.848969535,47.78650094050086
445026.17022869346,3945821.5283492687,47.6109476964268
445027.7305081415,3945826.2724000756,47.36700100954848
445030.21840305906,3945829.6565050664,47.1826922728457
445035.2122136262,3945829.411171471,47.1645869741553
445040.21050267335,3945829.2862268477,47.1655452655026
445045.210404455,3945829.3157664137,47.175106565399
445050.20476872195,3945829.542739139,47.20115708288775
445055.1936710136,3945829.873384744,47.20788875187575
445060.1774323567,3945830.275772476,47.22222764626665
445065.1567439036,3945830.7288642535,47.23804467326282
445070.1339695983,3945831.2052573073,47.24864023155956
445075.10573460587,3945831.7347798706,47.260568456556264
445080.0635807807,3945832.3805489815,47.27187554953142
445085.00815897115,3945833.1207212694,47.2808805623625
445089.94887406187,3945833.888337615,47.27721668416879
445094.88863121474,3945834.6620214363,47.26649402437004
445099.82244750956,3945835.4722542698,47.24363607799618
445104.75604909356,3945836.283660038,47.20939498831408
445109.6908867492,3945837.087792526,47.18207212031598
445114.6248144814,3945837.8972515715,47.20138713465906
445119.5571678146,3945838.716486557,47.22163905869817
445124.4881738545,3945839.5442341254,47.22523078635388
445129.42198164575,3945840.3550777095,47.228726093647914
445134.35620113777,3945841.1634506662,47.232065093090604
445139.2906489044,3945841.9704320906,47.234
445144.2277870946,3945842.760222749,47.23382427998526
445149.1769031176,3945843.4712022194,47.2435431967054
445154.13767470804,3945844.0914717894,47.23304318832645
445159.1262450526,3945844.417963479,47.24053569461394
445164.1253104653,3945844.473173966,47.26021715291573
445169.12133327127,3945844.288793548,47.23997262097289
445174.1089664889,3945843.9424986844,47.247
445179.0798250279,3945843.40553281,47.25035391074578
445184.0316355424,3945842.717604669,47.26051957831381
